Transaction_ID,Order_Date,Customer_Name,Customer_Email,Product_SKU,Category,Quantity,Unit_Price,Gross_Sales,Discount_Pct,Net_Revenue,Payment_Type,Shipping_State,Shipping_City,Zip_Code,Order_Status,Return_Reason,Customer_Type,Coupon_Used,Store_Region,Loyalty_Pts,Notes
TXN-92729,2023-10-13,"doe, john",user595@gmail.com,00412,Books,5,$414.61,$553.14,0,699.95,STRIPE,Florida,San Francisco,56628,Completed,,Returning,,West,N/A,
TXN-53063,5/12/2023,John Doe,user596@gmail.com,00105,Apparel,2,$207.01,$513.30,18%,743.15,Credit Card,il,Chicago,30147,Refunded,Defective,Returning,None,North,159,
TXN-96066,5/8/2023,Jane Smith,user597@gmail.com,00504,Apparel,3,$188.60,$1838.29,0,809.28,cc,California,Miami,96019,Refunded,Size,New,,South,362,
TXN-66880,1/12/2023,Alice Brown,user598@gmail.com,00303,Electronics,2,$149.60,$700.52,0,637.37,cc,CA,NYC,97320,shipped,None,Returning,FREESHIP,North,431,
TXN-74103,9/16/2023,Alice Brown,user599@gmail.com,00831,Home & Kitchen,3,$378.03,$1670.51,0,605.82,apple_pay,NY,San Francisco,24139,Completed,Size,Returning,,South,352,
165536,2023-01-25,Alice Brown, ,342,electronics,3,$220.54,$1395.63,5%,,apple_pay,Florida,Austin,46991,Refunded,Defective,New,None,South,N/A,Call customer
TXN-90951,3/24/2023,"SMITH, JANE",user601@gmail.com,00291,Home & Kitchen,3,$385.70,$1796.25,0,1491.44,PayPal,FL,NYC,72114,Completed,,Returning,,Northeast,185,
TXN-34729,10/21/2023,Alice Brown,user602@gmail.com,00252,Home & Kitchen,1,$74.82,$557.55,0,1485.69,PayPal,FL,San Francisco,90801,shipped,Defective,Returning,SUMMER10,West,417,
TXN-78809,5/23/2023,Alice Brown,user603@gmail.com,00336,Home & Kitchen,3,$218.78,$592.02,0,646.34,Credit Card,TX,San Francisco,45290,cancelled,Late,New,,East,728,
TXN-64797,4/11/2023,John Doe,user604@gmail.com,00286,Electronics,1,$35.54,$1617.13,11%,435.12,cc,Illinois,San Francisco,66479,shipped,Late,Returning,None,East,342,
TXN-49892,2023-02-04,Alice Brown,user605@gmail.com,00113,Books,5,$387.53,$695.46,0,547.25,cc,Illinois,Chicago,89261,cancelled,Size,Returning,,East,N/A,
TXN-37529,10/13/2023,John Doe,user606@gmail.com,00208,Home & Kitchen,5,$68.97,$1379.84,0,1369.14,PayPal,New York,Miami,22928,Completed,,New,FREESHIP,East,742,
TXN-72154,4/18/2023,Alice Brown,user607@gmail.com,00257,Electronics,2,$103.94,$1325.74,0,386.26,STRIPE,Texas,Austin,68783,Completed,None,Returning,,North,494,
TXN-64919,9/17/2023,John Doe,user608@gmail.com,270,Toys,3,$351.39,$693.40,6%,1434.15,Credit Card,New York,Miami,74884,PENDING,,Returning,SUMMER10,South,448,
TXN-76752,7/18/2023,Jane Smith,user609@gmail.com,00510,Toys,3,$111.39,$505.40,0,862.13,STRIPE,CA,Chicago,69695,PENDING,,New,,East,310,
128879,2023-05-23,J. Doe,user610@gmail.com,00665,Electronics,2,$119.73,$1300.35,0,444.85,PayPal,TX,NYC,45446,Completed,Size,Returning,WELCOME5,Northeast,N/A,
TXN-25228,1/21/2023,J. Doe,user611@gmail.com,00747,Toys,3,$169.04,$1919.64,0,1327.14,cc,NY,Miami,90148,cancelled,Late,Returning,,North,640,
TXN-11364,6/8/2023,Alice Brown,user612@gmail.com,00386,home & kitchen,3,$486.09,$1306.08,8%,1086.68,apple_pay,TX,Chicago,82204,shipped,None,New,WELCOME5,East,275,
TXN-36728,10/21/2023,Jane Smith,user613@gmail.com,00259,Beauty,2,$367.61,$1150.86,0,231.02,apple_pay,California,Miami,33791,Refunded,Size,Returning,,South,193,
TXN-84666,8/24/2023,"doe, john",user614@gmail.com,00763,Apparel,1,$161.98,$1827.88,0,1228.07,STRIPE,New York,San Francisco,28811,Completed,None,Returning,WELCOME5,West,930,
TXN-94557,2023-07-04,Alice Brown, ,00639,Home & Kitchen,1,$305.61,$1066.81,0,40.87,Credit Card,CA,NYC,42550,Completed,Late,New,,South,N/A,
TXN-92232,10/1/2023,John Doe,user616@gmail.com,910,Electronics,5,$370.70,$1007.58,7%,311.46,apple_pay,Illinois,Miami,31383,cancelled,Late,Returning,None,South,249,
TXN-17323,9/23/2023,J. Doe,user617@gmail.com,00742,Toys,1,$20.39,$566.79,0,821.52,Credit Card,il,Miami,28590,Completed,Size,Returning,,North,232,
TXN-65985,7/5/2023,J. Doe,user618@gmail.com,00771,Apparel,2,$461.63,$1526.63,0,1033.28,Credit Card,Florida,NYC,24435,shipped,Defective,New,FREESHIP,East,78,
TXN-90700,6/4/2023,J. Doe,user619@gmail.com,00186,Electronics,5,$84.04,$1142.94,0,508.92,PayPal,FL,NYC,97460,cancelled,,Returning,,East,356,
113621,2023-05-16,Alice Brown,user620@gmail.com,00477,Apparel,1,$396.54,$1792.57,9%,,PayPal,Texas,NYC,61196,Refunded,None,Returning,SUMMER10,North,N/A,
TXN-85739,7/24/2023,J. Doe,user621@gmail.com,00248,Electronics,3,$497.44,$772.81,0,583.68,cc,Florida,Miami,73083,Refunded,,New,,East,141,
TXN-95715,4/13/2023,Jane Smith,user622@gmail.com,00662,Beauty,5,$271.55,$1298.71,0,1233.89,apple_pay,California,Chicago,65291,PENDING,,Returning,WELCOME5,North,240,
TXN-57409,1/7/2023,John Doe,user623@gmail.com,00471,Toys,4,$479.23,$1881.36,0,98.77,cc,Texas,NYC,48626,Refunded,Size,Returning,,Northeast,995,
TXN-65191,4/7/2023,"doe, john",user624@gmail.com,157,books,2,$67.45,$1543.67,9%,572.42,Credit Card,FL,Austin,17088,Completed,,New,SUMMER10,West,857,
TXN-87847,2023-03-01,"doe, john",user625@gmail.com,00474,Home & Kitchen,1,$130.07,$518.72,0,1248.29,apple_pay,NY,NYC,71573,shipped,,Returning,,East,N/A,
TXN-71628,7/24/2023,J. Doe,user626@gmail.com,00554,Books,1,$150.52,$733.83,0,1322.92,Credit Card,Illinois,NYC,75967,shipped,Defective,Returning,None,West,696,
TXN-69545,9/23/2023,J. Doe,user627@gmail.com,00685,Toys,3,$357.58,$1135.51,0,243.63,Credit Card,il,Miami,26401,shipped,None,New,,Northeast,57,
TXN-38692,7/6/2023,Alice Brown,user628@gmail.com,00672,Toys,1,$410.11,$1202.65,15%,982.52,apple_pay,FL,NYC,17165,cancelled,None,Returning,WELCOME5,East,111,
TXN-23683,2/12/2023,"SMITH, JANE",user629@gmail.com,00897,Apparel,1,$127.37,$744.14,0,168.63,PayPal,Illinois,San Francisco,50516,shipped,,Returning,,South,653,
104242,2023-04-09,John Doe, ,00683,Toys,1,$286.23,$1685.34,0,78.06,cc,California,Austin,11111,cancelled,Late,New,None,Northeast,N/A,
TXN-35543,6/25/2023,Jane Smith,user631@gmail.com,00843,Apparel,2,$354.30,$646.07,0,616.86,STRIPE,California,Chicago,29685,Completed,,Returning,,West,488,
TXN-86855,1/10/2023,"doe, john",user632@gmail.com,255,Books,4,$48.59,$1438.93,12%,1327.76,PayPal,NY,Chicago,77672,PENDING,,Returning,FREESHIP,West,804,
TXN-27196,6/10/2023,J. Doe,user633@gmail.com,00738,Beauty,1,$446.43,$1661.26,0,587.58,PayPal,Illinois,Chicago,19830,shipped,,New,,West,99,
TXN-11958,3/25/2023,J. Doe,user634@gmail.com,00660,Electronics,4,$56.12,$970.58,0,1401.74,PayPal,California,Austin,85564,cancelled,Late,Returning,SUMMER10,North,183,
TXN-70390,2023-05-16,J. Doe,user635@gmail.com,00881,Beauty,2,$470.52,$1957.52,0,737.51,cc,TX,Miami,63612,PENDING,Size,Returning,,West,N/A,
TXN-58068,9/28/2023,"SMITH, JANE",user636@gmail.com,00421,apparel,1,$344.28,$1258.91,13%,1317.34,Credit Card,Illinois,San Francisco,42088,PENDING,Defective,New,WELCOME5,North,297,
TXN-59259,3/19/2023,Jane Smith,user637@gmail.com,00974,Electronics,2,$200.23,$1193.42,0,149.32,apple_pay,Florida,Chicago,70929,Completed,Defective,Returning,,South,749,
TXN-24201,7/25/2023,Jane Smith,user638@gmail.com,00304,Beauty,3,$41.59,$1013.64,0,910.51,PayPal,Florida,San Francisco,46487,Refunded,Defective,Returning,WELCOME5,West,149,
TXN-93914,4/11/2023,"SMITH, JANE",user639@gmail.com,00132,Toys,4,$40.58,$1712.80,0,1186.44,apple_pay,New York,San Francisco,37720,Completed,None,New,,East,258,
183320,2023-03-03,"doe, john",user640@gmail.com,170,Apparel,4,$50.04,$1810.66,19%,,apple_pay,il,NYC,97771,cancelled,Size,Returning,SUMMER10,North,N/A,
TXN-66168,6/25/2023,J. Doe,user641@gmail.com,00268,Home & Kitchen,3,$471.55,$1222.44,0,807.9,PayPal,FL,Austin,84752,Refunded,Defective,Returning,,Northeast,801,
TXN-88266,4/3/2023,Alice Brown,user642@gmail.com,00783,Toys,5,$80.86,$1496.09,0,1237.02,cc,CA,NYC,70117,shipped,None,New,FREESHIP,North,811,
TXN-98335,7/9/2023,"SMITH, JANE",user643@gmail.com,00839,Electronics,4,$472.23,$1785.90,0,955.1,STRIPE,California,San Francisco,38655,shipped,None,Returning,,Northeast,792,
TXN-31771,10/13/2023,"doe, john",user644@gmail.com,00456,Home & Kitchen,2,$486.15,$1365.25,5%,561.68,cc,CA,Austin,50234,PENDING,Defective,Returning,None,West,423,
TXN-63790,2023-06-12,"SMITH, JANE", ,00536,Toys,3,$65.56,$763.72,0,648.29,PayPal,il,Chicago,31319,PENDING,None,New,,West,N/A,
TXN-47359,11/23/2023,Alice Brown,user646@gmail.com,00547,Books,3,$354.03,$1906.85,0,1359.77,Credit Card,California,San Francisco,21749,Completed,,Returning,None,North,508,
TXN-91766,9/4/2023,Alice Brown,user647@gmail.com,00554,Toys,5,$404.88,$1501.57,0,1279.04,PayPal,New York,Miami,82297,Refunded,Defective,Returning,,South,876,
TXN-71548,2/12/2023,Jane Smith,user648@gmail.com,522,books,4,$13.73,$1061.97,12%,766.27,cc,TX,Austin,64357,shipped,Defective,New,None,North,15,
TXN-13440,3/26/2023,J. Doe,user649@gmail.com,00960,Toys,5,$165.56,$755.62,0,862.56,apple_pay,New York,Chicago,61296,shipped,,Returning,,West,848,
106760,2023-10-14,"doe, john",user650@gmail.com,00751,Beauty,2,$207.53,$977.19,0,246.08,PayPal,California,NYC,76093,Completed,,Returning,None,East,N/A,Call customer
TXN-82470,3/11/2023,"doe, john",user651@gmail.com,00195,Electronics,1,$224.34,$1443.34,0,894,Credit Card,Illinois,Chicago,20324,PENDING,None,New,,North,760,
TXN-27111,8/21/2023,Alice Brown,user652@gmail.com,00896,Apparel,2,$127.46,$1846.86,14%,298.81,PayPal,FL,Austin,96410,Completed,Late,Returning,SUMMER10,South,642,
TXN-13033,11/19/2023,John Doe,user653@gmail.com,00213,Beauty,5,$70.12,$712.75,0,400.37,PayPal,California,San Francisco,74781,cancelled,Size,Returning,,West,103,
TXN-74361,1/14/2023,John Doe,user654@gmail.com,00598,Books,1,$113.05,$1129.86,0,1335.67,apple_pay,NY,NYC,49158,Completed,Size,New,SUMMER10,North,999,
TXN-54932,2023-06-16,"SMITH, JANE",user655@gmail.com,00714,Toys,1,$87.61,$1612.55,0,1390.61,PayPal,Illinois,San Francisco,80248,Completed,,Returning,,Northeast,N/A,
TXN-29968,4/28/2023,J. Doe,user656@gmail.com,217,Home & Kitchen,1,$170.49,$829.64,9%,408.71,apple_pay,New York,San Francisco,55685,PENDING,Late,Returning,None,West,446,
TXN-77194,7/7/2023,J. Doe,user657@gmail.com,00277,Home & Kitchen,3,$481.32,$654.34,0,1191.8,STRIPE,TX,NYC,36978,Refunded,None,New,,West,433,
TXN-88162,12/9/2023,J. Doe,user658@gmail.com,00737,Electronics,5,$197.69,$799.58,0,535.84,Credit Card,Florida,NYC,14424,PENDING,Late,Returning,None,East,618,
TXN-94554,9/12/2023,Jane Smith,user659@gmail.com,00130,Electronics,2,$406.43,$1144.08,0,287.01,PayPal,California,NYC,96108,cancelled,Late,Returning,,South,798,
141215,2023-02-01,J. Doe, ,00804,electronics,3,$114.75,$1351.20,15%,,PayPal,il,San Francisco,60540,cancelled,,New,WELCOME5,Northeast,N/A,
TXN-38503,2/18/2023,J. Doe,user661@gmail.com,00833,Toys,1,$291.23,$1469.41,0,1026.38,apple_pay,Texas,Austin,35971,shipped,Defective,Returning,,West,510,
TXN-16133,5/14/2023,John Doe,user662@gmail.com,00227,Beauty,2,$304.70,$1386.76,0,362.27,Credit Card,TX,San Francisco,94366,PENDING,Defective,Returning,None,East,134,
TXN-62797,1/18/2023,"SMITH, JANE",user663@gmail.com,00140,Apparel,1,$44.03,$642.68,0,1205.74,cc,TX,Austin,55327,Refunded,Defective,New,,Northeast,793,
TXN-51048,8/20/2023,John Doe,user664@gmail.com,502,Apparel,4,$251.73,$1461.65,8%,1266.18,STRIPE,California,San Francisco,39362,Completed,Defective,Returning,WELCOME5,North,330,
TXN-67105,2023-04-06,John Doe,user665@gmail.com,00295,Books,3,$409.91,$1306.34,0,17.36,Credit Card,TX,San Francisco,24523,Completed,Late,Returning,,North,N/A,
TXN-44567,6/23/2023,"SMITH, JANE",user666@gmail.com,00910,Beauty,3,$352.35,$1887.29,0,879.35,Credit Card,NY,Austin,29398,PENDING,None,New,None,North,534,
TXN-79152,4/19/2023,Jane Smith,user667@gmail.com,00777,Beauty,3,$167.74,$1596.30,0,346.49,cc,TX,San Francisco,56269,PENDING,Size,Returning,,South,711,
TXN-20225,2/16/2023,John Doe,user668@gmail.com,00317,Electronics,2,$239.39,$1077.59,20%,165.76,PayPal,Illinois,Chicago,77361,cancelled,Late,Returning,None,South,868,
TXN-76127,2/5/2023,"doe, john",user669@gmail.com,00472,Beauty,4,$435.25,$1270.20,0,1172.23,PayPal,California,Austin,65455,shipped,Late,New,,Northeast,663,
113377,2023-03-15,John Doe,user670@gmail.com,00862,Electronics,2,$18.13,$1191.27,0,407.47,apple_pay,il,Miami,56131,cancelled,Defective,Returning,SUMMER10,East,N/A,
TXN-66554,4/5/2023,Jane Smith,user671@gmail.com,00614,Beauty,5,$173.53,$1162.01,0,560.97,Credit Card,FL,Miami,35419,cancelled,Size,Returning,,West,180,
TXN-87863,5/17/2023,"SMITH, JANE",user672@gmail.com,605,toys,4,$63.50,$574.81,12%,1438.87,PayPal,California,San Francisco,14677,PENDING,Late,New,WELCOME5,North,544,
TXN-23242,5/8/2023,"SMITH, JANE",user673@gmail.com,00816,Books,4,$202.03,$651.96,0,1103.55,cc,Florida,NYC,32417,shipped,Late,Returning,,East,722,
TXN-88159,5/24/2023,John Doe,user674@gmail.com,00196,Home & Kitchen,5,$454.81,$1433.18,0,1111.25,PayPal,NY,Austin,99318,Completed,Size,Returning,WELCOME5,East,921,
TXN-69666,2023-03-01,Alice Brown, ,00585,Beauty,3,$20.21,$1961.56,0,1323.07,PayPal,CA,Chicago,56156,Refunded,,New,,North,N/A,
TXN-74003,4/16/2023,John Doe,user676@gmail.com,00146,Electronics,5,$343.22,$935.99,12%,792.65,PayPal,NY,San Francisco,23106,cancelled,Late,Returning,None,West,752,
TXN-55977,9/9/2023,Alice Brown,user677@gmail.com,00598,Apparel,3,$234.79,$1741.62,0,458.69,cc,il,Chicago,73485,Completed,Late,Returning,,Northeast,745,
TXN-93859,1/5/2023,Jane Smith,user678@gmail.com,00976,Home & Kitchen,2,$185.03,$546.36,0,870.6,apple_pay,Texas,NYC,21701,shipped,None,New,SUMMER10,East,898,
TXN-92167,11/18/2023,Jane Smith,user679@gmail.com,00997,Toys,2,$140.00,$1518.60,0,1333.11,apple_pay,Illinois,Miami,46208,cancelled,Size,Returning,,North,593,
168167,2023-12-11,"SMITH, JANE",user680@gmail.com,225,Beauty,4,$287.66,$1688.79,16%,,cc,California,San Francisco,75395,shipped,None,Returning,WELCOME5,Northeast,N/A,
TXN-47982,10/18/2023,Alice Brown,user681@gmail.com,00266,Apparel,4,$151.25,$1699.68,0,33.23,Credit Card,New York,Austin,87735,Completed,Defective,New,,West,313,
TXN-10667,7/12/2023,Alice Brown,user682@gmail.com,00954,Electronics,1,$133.20,$1025.33,0,432.07,STRIPE,il,NYC,21272,cancelled,Size,Returning,WELCOME5,West,599,
TXN-20579,5/8/2023,John Doe,user683@gmail.com,00584,Apparel,2,$407.74,$1455.57,0,639.62,Credit Card,TX,Austin,88255,cancelled,Size,Returning,,Northeast,446,
TXN-98987,6/26/2023,"SMITH, JANE",user684@gmail.com,00242,books,2,$132.51,$1124.47,11%,458.58,Credit Card,TX,Chicago,92355,Refunded,,New,WELCOME5,West,801,
TXN-67264,2023-02-05,"SMITH, JANE",user685@gmail.com,00552,Books,3,$256.87,$1527.74,0,542.76,cc,FL,Miami,65116,Refunded,None,Returning,,North,N/A,
TXN-83257,1/25/2023,Jane Smith,user686@gmail.com,00190,Home & Kitchen,5,$454.36,$1679.95,0,874.68,cc,NY,Chicago,81207,PENDING,Late,Returning,SUMMER10,West,128,
TXN-62814,11/1/2023,Jane Smith,user687@gmail.com,00926,Toys,4,$421.21,$626.99,0,412.56,Credit Card,Texas,Chicago,22766,cancelled,,New,,West,707,
TXN-53425,1/4/2023,Alice Brown,user688@gmail.com,698,Books,5,$372.29,$579.53,11%,779.23,STRIPE,Florida,NYC,39300,shipped,Late,Returning,FREESHIP,North,824,
TXN-73564,10/23/2023,"doe, john",user689@gmail.com,00217,Electronics,1,$84.98,$1819.85,0,784.54,PayPal,New York,San Francisco,72094,Completed,,Returning,,West,400,
107294,2023-02-10,Jane Smith, ,00595,Home & Kitchen,2,$422.44,$1320.08,0,1234.31,apple_pay,Illinois,San Francisco,66669,shipped,Defective,New,WELCOME5,South,N/A,
TXN-96175,4/6/2023,"SMITH, JANE",user691@gmail.com,00859,Books,5,$108.17,$1220.70,0,441.28,Credit Card,Illinois,Miami,58147,cancelled,None,Returning,,West,714,
TXN-24068,8/14/2023,Jane Smith,user692@gmail.com,00251,Electronics,3,$233.97,$1346.31,5%,875,Credit Card,Illinois,Miami,15587,cancelled,Size,Returning,None,West,283,
TXN-11195,3/12/2023,"SMITH, JANE",user693@gmail.com,00976,Toys,2,$180.93,$1559.34,0,592.03,Credit Card,NY,NYC,56119,PENDING,Late,New,,West,732,
TXN-28355,5/26/2023,Alice Brown,user694@gmail.com,00410,Beauty,1,$458.92,$1467.70,0,571.02,apple_pay,Illinois,NYC,85502,PENDING,,Returning,FREESHIP,South,714,
TXN-52477,2023-10-19,J. Doe,user695@gmail.com,00698,Toys,4,$43.11,$544.28,0,1101.99,PayPal,California,San Francisco,75461,Refunded,Late,Returning,,South,N/A,
TXN-41013,2/6/2023,Alice Brown,user696@gmail.com,493,beauty,1,$40.34,$875.73,6%,1271.73,Credit Card,Florida,Austin,89499,Completed,Size,New,FREESHIP,North,715,
TXN-68918,7/5/2023,Alice Brown,user697@gmail.com,00687,Toys,2,$105.90,$1236.65,0,1021.49,PayPal,New York,NYC,66893,PENDING,Size,Returning,,North,596,
TXN-13177,11/22/2023,John Doe,user698@gmail.com,00308,Electronics,2,$447.71,$1039.34,0,617.96,STRIPE,California,Austin,34288,PENDING,None,Returning,WELCOME5,South,584,
TXN-72093,9/12/2023,J. Doe,user699@gmail.com,00733,Toys,2,$402.78,$1158.32,0,941.95,Credit Card,Illinois,San Francisco,26671,PENDING,Late,New,,North,120,
165367,2023-04-02,"SMITH, JANE",user700@gmail.com,00653,Apparel,1,$119.77,$1910.93,13%,,apple_pay,Texas,San Francisco,30691,cancelled,Defective,Returning,WELCOME5,Northeast,N/A,Call customer
TXN-90117,9/10/2023,Jane Smith,user701@gmail.com,00733,Electronics,5,$351.78,$666.31,0,711.76,cc,CA,San Francisco,54308,Refunded,Late,Returning,,South,342,
TXN-17784,3/7/2023,"SMITH, JANE",user702@gmail.com,00936,Books,3,$462.85,$1495.00,0,1318.62,PayPal,Florida,San Francisco,83905,PENDING,Defective,New,FREESHIP,North,972,
TXN-64557,10/24/2023,"SMITH, JANE",user703@gmail.com,00182,Toys,4,$473.83,$905.76,0,72.19,Credit Card,Florida,Chicago,39523,cancelled,None,Returning,,West,310,
TXN-39852,1/2/2023,John Doe,user704@gmail.com,892,Home & Kitchen,5,$307.99,$1069.08,5%,833.22,Credit Card,FL,Miami,26415,Refunded,None,Returning,WELCOME5,North,448,
TXN-25465,2023-10-12,J. Doe, ,00298,Apparel,4,$459.85,$857.26,0,147.07,Credit Card,New York,Miami,80283,PENDING,Defective,New,,North,N/A,
TXN-42757,1/3/2023,John Doe,user706@gmail.com,00229,Beauty,2,$148.47,$971.19,0,907.6,PayPal,TX,NYC,89445,Refunded,None,Returning,SUMMER10,North,78,
TXN-42794,9/7/2023,Jane Smith,user707@gmail.com,00822,Books,3,$449.84,$1788.14,0,670.88,cc,Texas,Chicago,48362,shipped,,Returning,,East,326,
TXN-80964,9/4/2023,John Doe,user708@gmail.com,00454,beauty,5,$248.24,$617.67,9%,1263.72,STRIPE,New York,Austin,82478,shipped,Defective,New,FREESHIP,South,36,
TXN-40815,12/15/2023,Alice Brown,user709@gmail.com,00882,Beauty,1,$20.43,$1754.49,0,412.74,STRIPE,FL,Austin,21074,Completed,Late,Returning,,Northeast,393,
164927,2023-01-28,Jane Smith,user710@gmail.com,00493,Beauty,1,$119.98,$1068.99,0,993.29,STRIPE,CA,Austin,14103,PENDING,Late,Returning,SUMMER10,Northeast,N/A,
TXN-54068,5/26/2023,"SMITH, JANE",user711@gmail.com,00321,Electronics,3,$365.64,$1432.30,0,1299.96,Credit Card,California,Chicago,60870,cancelled,,New,,West,434,
TXN-85052,12/19/2023,"SMITH, JANE",user712@gmail.com,366,Home & Kitchen,4,$238.99,$1988.92,12%,206.49,Credit Card,TX,Austin,21211,shipped,,Returning,FREESHIP,East,584,
TXN-61721,1/20/2023,J. Doe,user713@gmail.com,00470,Apparel,3,$393.39,$1715.39,0,915.92,Credit Card,TX,Chicago,96609,cancelled,Late,Returning,,South,454,
TXN-70650,1/15/2023,John Doe,user714@gmail.com,00577,Electronics,3,$245.30,$1766.49,0,334.59,Credit Card,Illinois,San Francisco,46234,PENDING,,New,FREESHIP,North,451,
TXN-33567,2023-05-25,J. Doe,user715@gmail.com,00365,Beauty,2,$121.44,$761.74,0,1308.15,Credit Card,New York,San Francisco,95799,Completed,Size,Returning,,Northeast,N/A,
TXN-67712,10/11/2023,John Doe,user716@gmail.com,00666,Books,2,$39.80,$1571.82,13%,1463.17,Credit Card,Texas,Chicago,15863,PENDING,Size,Returning,FREESHIP,North,79,
TXN-76445,8/4/2023,"SMITH, JANE",user717@gmail.com,00179,Home & Kitchen,2,$169.64,$1057.04,0,1235.81,apple_pay,California,Miami,47104,shipped,Defective,New,,East,621,
TXN-57223,6/14/2023,Alice Brown,user718@gmail.com,00483,Beauty,3,$314.74,$740.47,0,76.47,PayPal,Illinois,San Francisco,23924,PENDING,Size,Returning,FREESHIP,Northeast,732,
TXN-76608,10/23/2023,J. Doe,user719@gmail.com,00320,Beauty,5,$25.97,$1589.39,0,577.82,Credit Card,California,NYC,84108,PENDING,,Returning,,Northeast,751,
154798,2023-09-24,John Doe, ,967,toys,1,$307.48,$1488.80,19%,,cc,TX,NYC,85398,cancelled,Size,New,FREESHIP,South,N/A,
TXN-57443,4/15/2023,J. Doe,user721@gmail.com,00866,Electronics,2,$228.05,$1936.41,0,620.79,Credit Card,Texas,Chicago,76275,Completed,Late,Returning,,West,619,
TXN-40192,8/26/2023,Jane Smith,user722@gmail.com,00335,Toys,2,$463.60,$867.42,0,1364.81,STRIPE,NY,Chicago,44115,cancelled,Late,Returning,FREESHIP,North,83,
TXN-63543,7/17/2023,"doe, john",user723@gmail.com,00689,Beauty,2,$450.94,$1814.61,0,33.11,Credit Card,FL,Austin,82689,Refunded,Defective,New,,South,890,
TXN-14466,7/1/2023,Alice Brown,user724@gmail.com,00270,Electronics,2,$262.30,$1293.96,17%,1357.35,cc,NY,Miami,82999,shipped,Late,Returning,SUMMER10,East,918,
TXN-54124,2023-10-20,"SMITH, JANE",user725@gmail.com,00210,Books,1,$46.14,$1881.09,0,1425.38,apple_pay,Florida,Miami,47917,Refunded,Size,Returning,,South,N/A,
TXN-87274,9/3/2023,"doe, john",user726@gmail.com,00107,Toys,5,$191.24,$1474.11,0,575.27,apple_pay,NY,Chicago,87080,cancelled,Defective,New,WELCOME5,East,505,
TXN-54710,1/19/2023,"SMITH, JANE",user727@gmail.com,00637,Toys,5,$423.59,$1140.03,0,490.97,cc,NY,NYC,15496,shipped,None,Returning,,Northeast,284,
TXN-85384,10/11/2023,John Doe,user728@gmail.com,455,Apparel,2,$68.09,$910.77,19%,343.21,PayPal,TX,Austin,89451,Completed,Size,Returning,FREESHIP,South,98,
TXN-37111,9/27/2023,"SMITH, JANE",user729@gmail.com,00872,Home & Kitchen,1,$303.21,$559.62,0,1337.06,STRIPE,New York,San Francisco,74011,Completed,Late,New,,South,288,
174863,2023-07-24,Jane Smith,user730@gmail.com,00633,Home & Kitchen,4,$154.52,$664.42,0,1062.42,Credit Card,Florida,Miami,74651,cancelled,Defective,Returning,WELCOME5,East,N/A,
TXN-97649,2/12/2023,John Doe,user731@gmail.com,00862,Home & Kitchen,1,$170.29,$1260.59,0,421.4,STRIPE,California,Austin,15027,Refunded,Defective,Returning,,Northeast,325,
